date,time,Ax,Ay,Az,Gx,Gy,Gz
2025-02-07,14:20:36.00,2.07,0.13,0.45,-115.36,-65.80,-15.50
2025-02-07,14:20:36.50,0.81,-0.30,-0.20,-19.10,-42.05,-53.71
2025-02-07,14:20:37.00,0.96,-0.21,-0.17,13.79,-7.87,-45.10
2025-02-07,14:20:37.50,-0.16,-0.37,-0.25,121.03,-182.01,255.43
2025-02-07,14:20:38.00,1.24,0.11,1.31,-11.11,94.73,-22.09
2025-02-07,14:20:38.50,1.17,-0.44,0.48,-50.05,-155.82,-55.05
2025-02-07,14:20:39.00,-0.12,-0.42,-0.04,-150.21,252.50,134.16
2025-02-07,14:20:39.50,1.06,0.02,-0.69,-24.84,-102.97,12.33
2025-02-07,14:20:40.00,0.74,-0.35,-0.12,48.77,-19.47,-75.44
2025-02-07,14:20:40.50,0.18,0.32,-0.19,-39.55,145.20,439.51
2025-02-07,14:20:41.00,0.28,0.37,-0.52,21.18,59.63,119.87
2025-02-07,14:20:41.50,0.72,0.09,-0.48,-35.16,-27.34,25.57
2025-02-07,14:20:42.00,0.91,0.04,-0.64,-50.42,-10.07,47.61
2025-02-07,14:20:42.50,0.84,-0.10,-0.64,26.61,-2.56,-30.64
2025-02-07,14:20:43.00,0.79,-0.10,-0.60,1.04,8.91,6.53
2025-02-07,14:20:43.50,0.82,-0.10,-0.55,-2.14,1.04,0.61
2025-02-07,14:20:44.00,0.82,-0.10,-0.55,1.77,2.69,0.00
2025-02-07,14:20:44.50,0.82,-0.11,-0.54,-4.88,-2.50,-4.46
2025-02-07,14:20:45.00,0.82,-0.11,-0.54,-3.23,-0.06,0.85
2025-02-07,14:20:45.50,0.83,-0.11,-0.55,2.20,0.12,1.28
2025-02-07,14:20:46.00,0.82,-0.10,-0.54,1.16,-0.85,1.16
2025-02-07,14:20:46.50,0.83,-0.10,-0.53,0.43,-0.49,1.59
2025-02-07,14:20:47.00,0.83,-0.12,-0.54,0.85,0.55,0.92
2025-02-07,14:20:47.50,0.84,-0.11,-0.53,0.18,-0.85,0.37
2025-02-07,14:20:48.00,0.85,-0.10,-0.52,-1.46,2.01,2.38
2025-02-07,14:20:48.50,0.84,-0.11,-0.51,0.61,2.20,1.04
2025-02-07,14:20:49.00,0.84,-0.12,-0.54,-1.40,0.18,2.08
2025-02-07,14:20:49.50,0.84,-0.11,-0.50,-0.55,-0.24,-0.31
2025-02-07,14:20:50.00,0.84,-0.11,-0.52,-0.37,-0.61,0.61
2025-02-07,14:20:50.50,0.83,-0.12,-0.51,-0.31,1.40,0.06
2025-02-07,14:20:51.00,0.85,-0.12,-0.52,0.24,1.28,0.55
2025-02-07,14:20:51.50,0.93,-0.14,-0.30,48.28,-0.73,-29.54
2025-02-07,14:20:52.00,0.94,-0.15,-0.19,29.05,-27.71,-15.99
2025-02-07,14:20:52.50,1.54,-0.10,-0.16,21.30,-71.23,-19.47
2025-02-07,14:20:53.00,1.09,-2.00,0.78,-233.40,-26.98,-199.22
2025-02-07,14:20:53.50,1.56,-0.46,0.36,-66.47,-49.01,-312.38
2025-02-07,14:20:54.00,1.06,-0.25,0.11,-23.62,-3.97,-105.90
2025-02-07,14:20:54.50,1.01,-0.17,-0.07,-5.80,-34.85,-19.53
2025-02-07,14:20:55.00,0.95,-0.19,-0.04,34.24,-9.95,-7.81
2025-02-07,14:20:55.50,1.01,-0.15,-0.04,4.27,23.99,-2.81
2025-02-07,14:20:56.00,0.80,-0.14,0.01,33.87,-9.28,-2.62
2025-02-07,14:20:56.50,0.85,-0.19,0.09,15.87,42.85,-7.14
2025-02-07,14:20:57.00,0.21,-0.64,0.71,12.33,47.12,174.07
2025-02-07,14:20:57.50,-0.02,-0.70,-0.25,-152.40,-91.31,81.97
2025-02-07,14:20:58.00,0.41,-0.92,-0.28,-5.86,-11.17,-15.69
2025-02-07,14:20:58.50,0.18,-0.98,0.41,6.65,-1.22,-27.10
2025-02-07,14:20:59.00,0.34,-0.94,-0.15,-53.41,-1.89,-2.01
2025-02-07,14:20:59.50,0.20,-0.99,-0.15,63.17,14.53,7.75
2025-02-07,14:21:0.00,0.24,-0.95,-0.27,-8.48,-6.90,-6.41
2025-02-07,14:21:0.50,0.18,-0.95,-0.29,0.43,-0.37,-0.37
2025-02-07,14:21:1.00,0.18,-0.95,-0.28,0.49,-0.18,-0.24
2025-02-07,14:21:1.50,0.18,-0.95,-0.28,0.06,-0.37,-0.37
2025-02-07,14:21:2.00,0.18,-0.95,-0.28,0.24,-0.37,-0.31
2025-02-07,14:21:2.50,0.18,-0.95,-0.28,0.31,-0.49,-0.37
2025-02-07,14:21:3.00,0.18,-0.95,-0.28,-0.06,-0.43,-0.37
2025-02-07,14:21:3.50,0.18,-0.95,-0.28,0.43,-0.43,-0.37
2025-02-07,14:21:4.00,0.18,-0.95,-0.28,0.00,-0.43,-0.37
2025-02-07,14:21:4.50,0.18,-0.95,-0.28,-0.12,-0.55,-0.43
2025-02-07,14:21:5.00,0.18,-0.95,-0.29,0.37,-0.12,-0.31
2025-02-07,14:21:5.50,0.18,-0.95,-0.28,1.46,0.00,-0.12
2025-02-07,14:21:6.00,0.18,-0.95,-0.27,-0.37,-0.55,-0.43
2025-02-07,14:21:6.50,0.18,-0.95,-0.28,0.92,-0.24,-0.24
2025-02-07,14:21:7.00,0.18,-0.96,-0.27,-0.24,-0.55,-0.43
2025-02-07,14:21:7.50,0.18,-0.95,-0.28,0.24,-0.43,-0.37
2025-02-07,14:21:8.00,0.18,-0.95,-0.27,0.67,-0.37,-0.31
2025-02-07,14:21:8.50,0.18,-0.95,-0.27,-0.43,-0.55,-0.43
2025-02-07,14:21:9.00,0.18,-0.95,-0.27,0.67,-0.37,-0.31
2025-02-07,14:21:9.50,0.18,-0.95,-0.27,-0.43,-0.55,-0.43
2025-02-07,14:21:10.00,0.18,-0.95,-0.27,0.67,-0.31,-0.31
2025-02-07,14:21:10.50,0.18,-0.95,-0.27,-0.31,-0.55,-0.43
2025-02-07,14:21:11.00,0.19,-0.95,-0.27,0.98,-0.37,0.06
2025-02-07,14:21:11.50,0.17,-0.95,-0.27,-0.31,-0.55,-0.24
2025-02-07,14:21:12.00,0.18,-0.95,-0.27,0.37,-0.31,-0.43
2025-02-07,14:21:12.50,0.18,-0.95,-0.27,-0.12,-0.49,-0.49
2025-02-07,14:21:13.00,0.18,-0.95,-0.27,0.31,-0.37,-0.31
2025-02-07,14:21:13.50,0.18,-0.95,-0.27,-0.06,-0.49,-0.37
2025-02-07,14:21:14.00,0.18,-0.95,-0.27,0.31,-0.37,-0.31
2025-02-07,14:21:14.50,0.18,-0.95,-0.27,0.00,-0.49,-0.43
2025-02-07,14:21:15.00,0.18,-0.95,-0.27,0.18,-0.43,-0.37
2025-02-07,14:21:15.50,0.18,-0.95,-0.27,0.06,-0.49,-0.37
2025-02-07,14:21:16.00,0.18,-0.95,-0.27,0.12,-0.43,-0.31
2025-02-07,14:21:16.50,0.18,-0.95,-0.27,0.18,-0.43,-0.31
2025-02-07,14:21:17.00,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:17.50,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:18.00,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:18.50,0.18,-0.95,-0.27,0.18,-0.43,-0.31
2025-02-07,14:21:19.00,0.18,-0.95,-0.27,0.06,-0.43,-0.31
2025-02-07,14:21:19.50,0.18,-0.95,-0.27,0.18,-0.49,-0.37
2025-02-07,14:21:20.00,0.18,-0.95,-0.27,0.06,-0.43,-0.37
2025-02-07,14:21:20.50,0.18,-0.95,-0.27,0.18,-0.43,-0.31
2025-02-07,14:21:21.00,0.18,-0.95,-0.27,0.06,-0.49,-0.37
2025-02-07,14:21:21.50,0.18,-0.95,-0.27,0.18,-0.43,-0.37
2025-02-07,14:21:22.00,0.18,-0.95,-0.27,0.06,-0.43,-0.37
2025-02-07,14:21:22.50,0.18,-0.95,-0.27,0.18,-0.43,-0.37
2025-02-07,14:21:23.00,0.18,-0.95,-0.27,0.00,-0.49,-0.37
2025-02-07,14:21:23.50,0.18,-0.95,-0.27,0.18,-0.43,-0.31
2025-02-07,14:21:24.00,0.18,-0.95,-0.27,0.06,-0.43,-0.37
2025-02-07,14:21:24.50,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:25.00,0.18,-0.95,-0.27,0.12,-0.49,-0.37
2025-02-07,14:21:25.50,0.18,-0.95,-0.27,0.18,-0.43,-0.37
2025-02-07,14:21:26.00,0.18,-0.95,-0.27,0.06,-0.43,-0.37
2025-02-07,14:21:26.50,0.18,-0.95,-0.27,0.18,-0.43,-0.37
2025-02-07,14:21:27.00,0.18,-0.95,-0.27,0.06,-0.43,-0.43
2025-02-07,14:21:27.50,0.18,-0.95,-0.27,0.18,-0.43,-0.37
2025-02-07,14:21:28.00,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:28.50,0.18,-0.95,-0.27,0.12,-0.49,-0.43
2025-02-07,14:21:29.00,0.18,-0.95,-0.27,0.12,-0.43,-0.31
2025-02-07,14:21:29.50,0.18,-0.95,-0.27,0.12,-0.43,-0.31
2025-02-07,14:21:30.00,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:30.50,0.18,-0.95,-0.27,0.12,-0.49,-0.37
2025-02-07,14:21:31.00,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:31.50,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:32.00,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:32.50,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:33.00,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:33.50,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:34.00,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:34.50,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:35.00,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:35.50,0.18,-0.95,-0.27,0.12,-0.49,-0.37
2025-02-07,14:21:36.00,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:36.50,0.18,-0.95,-0.27,0.06,-0.43,-0.37
2025-02-07,14:21:37.00,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:37.50,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:38.00,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:38.50,0.18,-0.95,-0.27,0.18,-0.43,-0.37
2025-02-07,14:21:39.00,0.18,-0.95,-0.27,0.18,-0.43,-0.37
2025-02-07,14:21:39.50,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:40.00,0.18,-0.95,-0.27,0.18,-0.49,-0.37
2025-02-07,14:21:40.50,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:41.00,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:41.50,0.18,-0.95,-0.27,0.18,-0.43,-0.37
2025-02-07,14:21:42.00,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:42.50,0.18,-0.95,-0.27,0.12,-0.37,-0.37
2025-02-07,14:21:43.00,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:43.50,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:44.00,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:44.50,0.18,-0.95,-0.27,0.06,-0.43,-0.37
2025-02-07,14:21:45.00,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:45.50,0.18,-0.95,-0.27,0.18,-0.43,-0.37
2025-02-07,14:21:46.00,0.18,-0.95,-0.27,0.12,-0.43,-0.31
2025-02-07,14:21:46.50,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:47.00,0.18,-0.95,-0.27,0.18,-0.43,-0.31
2025-02-07,14:21:47.50,0.18,-0.95,-0.27,0.06,-0.49,-0.37
2025-02-07,14:21:48.00,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:48.50,0.18,-0.95,-0.27,0.24,-0.43,-0.37
2025-02-07,14:21:49.00,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:49.50,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:50.00,0.18,-0.95,-0.27,0.12,-0.43,-0.31
2025-02-07,14:21:50.50,0.18,-0.95,-0.27,0.12,-0.49,-0.37
2025-02-07,14:21:51.00,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:51.50,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:52.00,0.18,-0.95,-0.27,0.12,-0.43,-0.43
2025-02-07,14:21:52.50,0.18,-0.95,-0.27,0.12,-0.43,-0.31
2025-02-07,14:21:53.00,0.18,-0.95,-0.27,0.12,-0.49,-0.37
2025-02-07,14:21:53.50,0.18,-0.95,-0.27,0.06,-0.43,-0.37
2025-02-07,14:21:54.00,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:54.50,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:55.00,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:55.50,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:56.00,0.18,-0.95,-0.27,0.06,-0.49,-0.37
2025-02-07,14:21:56.50,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:57.00,0.18,-0.95,-0.27,0.12,-0.43,-0.37
2025-02-07,14:21:57.50,0.18,-0.95,-0.27,0.12,-0.43,-0.43
2025-02-07,14:21:58.00,0.18,-0.95,-0.27,0.12,-0.49,-0.37
2025-02-07,14:21:58.50,0.13,-0.98,-0.11,-1.71,-8.18,-10.31
2025-02-07,14:21:59.00,0.18,-0.93,-0.34,-12.88,-5.74,-17.70
2025-02-07,14:21:59.50,0.26,-1.60,0.22,27.47,-12.94,-19.78
2025-02-07,14:22:0.00,-0.18,-0.93,0.40,14.95,95.58,92.83
2025-02-07,14:22:0.50,-0.78,0.05,-0.66,189.21,262.08,-2.69
2025-02-07,14:22:1.00,0.42,-1.09,-0.53,106.75,220.83,87.95
2025-02-07,14:22:1.50,-0.17,-1.02,-0.59,-19.59,15.01,41.99
2025-02-07,14:22:2.00,-0.63,-0.50,-0.68,-36.01,2.38,104.98
2025-02-07,14:22:2.50,-0.17,0.38,-0.88,69.70,61.77,132.08
2025-02-07,14:22:3.00,0.24,-0.71,-0.85,13.31,33.51,16.72
2025-02-07,14:22:3.50,0.50,-0.74,-0.57,14.22,59.45,36.01
2025-02-07,14:22:4.00,2.74,-1.07,-1.83,-34.42,-323.24,211.61
2025-02-07,14:22:4.50,4.00,0.45,-1.19,325.32,700.62,708.92
2025-02-07,14:22:5.00,0.05,-0.26,-0.79,5.25,-13.73,-12.51
2025-02-07,14:22:5.50,0.02,-0.39,-0.92,-24.60,-39.67,-27.71
2025-02-07,14:22:6.00,-0.07,-0.39,-0.94,11.35,5.25,1.83
2025-02-07,14:22:6.50,-0.16,-0.34,-0.94,3.78,-8.73,5.19
2025-02-07,14:22:7.00,-0.21,-0.18,-1.09,-88.50,-100.10,-86.73
2025-02-07,14:22:7.50,-0.34,-0.34,-0.90,-1.65,4.21,36.68
2025-02-07,14:22:8.00,-0.38,-0.21,-0.89,-24.60,-35.77,-49.87
2025-02-07,14:22:8.50,-0.43,-0.31,-0.97,11.35,25.09,0.43
2025-02-07,14:22:9.00,-0.38,-0.45,-0.89,-6.10,-4.09,10.31
2025-02-07,14:22:9.50,-0.43,-0.36,-0.84,-10.38,-7.87,-19.35
2025-02-07,14:22:10.00,-0.40,-0.35,-0.96,8.12,-2.56,-6.29
2025-02-07,14:22:10.50,-0.39,-0.33,-0.85,-15.44,-18.98,-20.51
2025-02-07,14:22:11.00,-0.43,-0.38,-0.87,7.57,-6.04,0.06
2025-02-07,14:22:11.50,-0.43,-0.31,-0.97,6.71,4.15,19.96
2025-02-07,14:22:12.00,-0.47,-0.30,-0.92,-5.31,-14.04,-11.23
2025-02-07,14:22:12.50,-0.48,-0.30,-0.82,-6.77,-3.42,-9.70
2025-02-07,14:22:13.00,-0.47,-0.24,-0.92,7.93,-8.30,-9.89
2025-02-07,14:22:13.50,-0.44,-0.48,-0.79,-6.04,-23.25,-32.84
2025-02-07,14:22:14.00,-0.42,-0.69,-0.65,-2.01,-10.13,-7.39
2025-02-07,14:22:14.50,-0.39,-0.57,-0.72,-2.32,-3.11,-0.73
2025-02-07,14:22:15.00,-0.40,-0.66,-0.64,-8.97,1.22,-3.42
2025-02-07,14:22:15.50,-0.38,-0.59,-0.72,1.40,3.17,5.80
2025-02-07,14:22:16.00,-0.38,-0.58,-0.74,-3.54,-0.92,1.40
2025-02-07,14:22:16.50,-0.40,-0.58,-0.72,1.71,2.99,1.95
2025-02-07,14:22:17.00,-0.35,-0.54,-0.80,-1.83,24.17,19.29
2025-02-07,14:22:17.50,-0.23,-0.48,-0.91,11.78,30.46,29.97
2025-02-07,14:22:18.00,-0.21,-0.46,-0.87,0.43,0.43,6.90
2025-02-07,14:22:18.50,-0.22,-0.46,-0.87,3.17,0.98,2.93
2025-02-07,14:22:19.00,-0.21,-0.45,-0.88,-5.31,0.12,0.49
2025-02-07,14:22:19.50,-0.22,-0.46,-0.89,5.86,1.10,0.24
2025-02-07,14:22:20.00,-0.21,-0.49,-0.89,3.85,1.59,-0.18
2025-02-07,14:22:20.50,-0.25,-0.49,-0.79,-5.86,-4.64,-4.82
2025-02-07,14:22:21.00,-0.25,-0.48,-0.88,5.43,0.79,1.10
2025-02-07,14:22:21.50,-0.25,-0.44,-0.88,4.21,1.04,1.65
2025-02-07,14:22:22.00,-0.27,-0.45,-0.81,-8.54,-7.08,-4.03
2025-02-07,14:22:22.50,-0.24,-0.47,-0.85,1.16,2.87,-0.31
2025-02-07,14:22:23.00,-0.21,-0.39,-0.81,-11.90,1.16,-29.48
2025-02-07,14:22:23.50,-0.08,-0.50,-0.57,22.71,70.13,-0.24
2025-02-07,14:22:24.00,-0.26,-0.40,-0.88,-15.87,13.18,20.57
2025-02-07,14:22:24.50,-0.03,-0.36,-0.78,30.64,52.61,-9.95
2025-02-07,14:22:25.00,0.52,-0.48,-0.64,48.77,54.02,-49.74
2025-02-07,14:22:25.50,1.08,-0.26,-0.17,104.80,9.83,-8.36
2025-02-07,14:22:26.00,1.34,-0.26,-0.03,162.11,-73.91,-74.83
2025-02-07,14:22:26.50,1.40,0.18,-0.30,-93.63,250.92,83.25
2025-02-07,14:22:27.00,2.20,0.39,0.32,173.89,-644.29,165.47
2025-02-07,14:22:27.50,0.59,-0.08,0.94,89.90,-317.87,-109.50
2025-02-07,14:22:28.00,1.83,0.49,0.51,-165.71,299.93,257.45
2025-02-07,14:22:28.50,3.18,0.71,0.01,-150.27,569.09,155.03
2025-02-07,14:22:29.00,1.68,0.07,-0.16,294.92,-225.34,-53.04
2025-02-07,14:22:29.50,1.50,-0.24,0.04,363.83,-186.28,-234.19
2025-02-07,14:22:30.00,1.15,-0.36,0.37,53.10,-16.05,-188.96
2025-02-07,14:22:30.50,0.78,-0.29,0.14,-99.98,73.73,-34.30
2025-02-07,14:22:31.00,0.97,-0.11,0.01,-295.23,190.61,141.72
2025-02-07,14:22:31.50,1.13,-0.14,-0.39,44.25,-43.09,-87.71
2025-02-07,14:22:32.00,1.02,-0.08,-0.21,-116.39,44.43,29.79
2025-02-07,14:22:32.50,1.05,-0.01,-0.22,50.29,-69.89,-34.24
2025-02-07,14:22:33.00,1.01,-0.14,-0.37,-21.18,46.94,2.32
2025-02-07,14:22:33.50,1.07,-0.10,-0.35,-3.48,18.07,19.41
2025-02-07,14:22:34.00,0.74,-0.25,-0.28,49.32,-43.27,-29.72
2025-02-07,14:22:34.50,0.87,-0.15,-0.32,-9.22,5.13,9.46
2025-02-07,14:22:35.00,1.00,-0.13,-0.30,27.28,-2.38,-10.68
2025-02-07,14:22:35.50,0.95,-0.16,-0.25,23.68,-0.98,-10.01
2025-02-07,14:22:36.00,0.99,-0.06,-0.18,-2.69,4.33,8.97
2025-02-07,14:22:36.50,0.96,0.05,-0.04,-5.19,3.42,-11.41
2025-02-07,14:22:37.00,0.91,-0.06,-0.28,21.67,-121.22,102.60
2025-02-07,14:22:37.50,1.51,-0.10,-0.31,-98.51,-101.81,85.63
2025-02-07,14:22:38.00,1.59,-0.19,-0.31,-34.48,201.66,-167.24
2025-02-07,14:22:38.50,1.18,0.03,-0.04,-1.65,175.78,-184.75
2025-02-07,14:22:39.00,0.60,0.15,0.02,18.74,-8.97,-46.26
2025-02-07,14:22:39.50,0.84,0.16,-0.07,3.72,-73.43,47.91
2025-02-07,14:22:40.00,0.99,0.13,-0.07,-16.85,-37.41,44.56
2025-02-07,14:22:40.50,1.01,0.09,-0.02,2.93,-2.32,4.82
2025-02-07,14:22:41.00,1.02,0.11,-0.04,0.85,-9.09,0.43
2025-02-07,14:22:41.50,1.00,0.08,-0.06,0.67,-7.57,3.85
2025-02-07,14:22:42.00,0.96,0.09,-0.09,-0.18,-1.28,0.55
2025-02-07,14:22:42.50,0.99,0.09,-0.08,-0.85,3.72,1.65
2025-02-07,14:22:43.00,1.03,0.10,-0.06,-1.10,3.36,2.32
2025-02-07,14:22:43.50,0.96,0.10,-0.07,-1.46,6.71,-0.12
2025-02-07,14:22:44.00,0.97,0.08,-0.05,-0.61,7.08,0.92
2025-02-07,14:22:44.50,1.04,0.20,0.00,-11.47,12.45,36.80
2025-02-07,14:22:45.00,1.05,0.11,0.01,13.06,-4.94,4.21
2025-02-07,14:22:45.50,0.99,0.11,-0.03,5.25,-8.12,4.52
2025-02-07,14:22:46.00,1.00,0.06,-0.09,9.52,4.52,-3.48
2025-02-07,14:22:46.50,1.02,0.03,-0.06,1.77,1.77,-22.28
2025-02-07,14:22:47.00,1.03,0.05,-0.09,3.85,-2.32,-2.81
2025-02-07,14:22:47.50,1.03,0.11,0.01,54.44,6.84,-17.21
2025-02-07,14:22:48.00,2.55,0.48,0.61,-96.86,-755.31,0.73
2025-02-07,14:22:48.50,2.79,0.42,0.01,-39.43,385.31,-530.64
2025-02-07,14:22:49.00,3.67,0.73,0.09,-124.82,568.54,131.53
2025-02-07,14:22:49.50,1.52,-0.04,-0.21,263.98,-207.40,-298.65
2025-02-07,14:22:50.00,1.31,-0.29,-0.19,-75.81,243.35,-83.74
2025-02-07,14:22:50.50,0.92,-0.37,-0.17,117.98,-15.38,-94.60
2025-02-07,14:22:51.00,1.10,-0.22,-0.15,-6.71,2.20,-35.89
2025-02-07,14:22:51.50,0.92,-0.25,-0.29,13.92,-44.19,14.22
2025-02-07,14:22:52.00,1.22,0.16,-0.14,-36.44,98.45,-35.77
2025-02-07,14:22:52.50,1.08,0.08,-0.33,-36.56,-122.50,98.82
2025-02-07,14:22:53.00,0.73,-0.21,-0.14,-66.16,-9.28,-115.17
2025-02-07,14:22:53.50,0.68,-0.35,-0.62,6.84,-2.26,-61.58
2025-02-07,14:22:54.00,1.11,-0.43,-0.81,23.86,218.93,58.41
2025-02-07,14:22:54.50,0.67,-0.59,-0.63,8.30,3.66,61.10
2025-02-07,14:22:55.00,0.60,-0.48,-0.65,-3.66,-12.02,-9.77
2025-02-07,14:22:55.50,0.59,-0.49,-0.63,2.32,-1.95,-5.49
2025-02-07,14:22:56.00,0.67,-0.42,-0.50,-8.06,-10.07,23.13
2025-02-07,14:22:56.50,0.56,-0.43,-0.61,2.26,-1.10,5.19
2025-02-07,14:22:57.00,0.60,-0.48,-0.63,0.49,1.34,-0.12
2025-02-07,14:22:57.50,0.50,-0.55,-0.77,1.34,-6.35,11.90
2025-02-07,14:22:58.00,-0.01,-0.63,-0.94,-9.34,-73.91,63.48
2025-02-07,14:22:58.50,0.15,-0.64,-0.93,0.43,11.78,-9.34
2025-02-07,14:22:59.00,0.14,-0.57,-0.76,2.26,-0.85,9.34
2025-02-07,14:22:59.50,0.24,-0.53,-0.90,0.18,7.20,0.18
2025-02-07,14:23:0.00,0.27,-0.50,-0.77,0.24,5.55,-4.39
2025-02-07,14:23:0.50,0.38,-0.42,-0.71,-0.67,7.69,5.74
2025-02-07,14:23:1.00,0.55,-0.46,-0.67,1.95,-13.49,-9.46
2025-02-07,14:23:1.50,0.60,-0.46,-0.66,4.82,7.26,1.34
2025-02-07,14:23:2.00,0.61,-0.46,-0.64,-6.41,-11.23,-11.84
2025-02-07,14:23:2.50,0.61,-0.42,-0.63,1.34,3.54,0.79
2025-02-07,14:23:3.00,0.75,-0.30,-0.56,97.17,48.40,-32.47
2025-02-07,14:23:3.50,1.10,-0.41,-0.41,125.31,-69.64,-18.01
2025-02-07,14:23:4.00,0.88,-0.68,-0.29,77.88,-123.54,-0.31
2025-02-07,14:23:4.50,0.82,-0.77,-0.00,139.77,-312.44,-182.98
2025-02-07,14:23:5.00,0.59,-0.69,0.21,-8.00,158.14,43.58
2025-02-07,14:23:5.50,0.18,-0.80,0.09,-86.12,96.74,143.86
2025-02-07,14:23:6.00,1.41,-0.06,-1.20,-286.44,175.35,146.24
2025-02-07,14:23:6.50,0.14,-0.50,-0.59,0.37,75.20,-54.63
2025-02-07,14:23:7.00,0.65,-0.01,-0.85,-56.15,29.42,39.37
2025-02-07,14:23:7.50,0.68,-0.04,-0.72,-11.35,17.64,18.68
2025-02-07,14:23:8.00,0.69,-0.09,-0.73,-1.77,2.44,3.85
2025-02-07,14:23:8.50,0.70,-0.12,-0.73,-3.66,1.95,3.60
2025-02-07,14:23:9.00,0.71,-0.13,-0.70,1.04,3.78,4.82
2025-02-07,14:23:9.50,0.70,-0.14,-0.68,0.55,0.12,0.31
2025-02-07,14:23:10.00,0.71,-0.15,-0.68,0.06,-5.07,-9.34
2025-02-07,14:23:10.50,0.70,-0.15,-0.66,0.92,-0.43,-1.77
2025-02-07,14:23:11.00,0.71,-0.12,-0.69,-0.18,2.87,4.70
2025-02-07,14:23:11.50,0.71,-0.12,-0.68,0.00,-1.65,-2.81
2025-02-07,14:23:12.00,0.70,-0.12,-0.70,0.12,-5.07,-2.75
2025-02-07,14:23:12.50,0.71,-0.14,-0.69,-0.85,2.81,1.10
2025-02-07,14:23:13.00,0.70,-0.12,-0.67,0.18,-0.24,1.28
2025-02-07,14:23:13.50,0.72,-0.12,-0.67,-0.18,1.28,2.87
2025-02-07,14:23:14.00,0.72,-0.12,-0.69,-1.22,-0.18,-2.62
2025-02-07,14:23:14.50,0.72,-0.17,-0.62,-11.05,-0.18,-3.05
2025-02-07,14:23:15.00,0.81,-0.14,-0.54,-19.35,35.40,9.95
2025-02-07,14:23:15.50,0.93,-0.08,-0.51,29.36,10.93,-0.73
2025-02-07,14:23:16.00,0.74,-0.19,-0.62,18.49,-25.82,-6.59
2025-02-07,14:23:16.50,0.72,-0.14,-0.71,10.80,-6.35,2.50
2025-02-07,14:23:17.00,0.79,-0.32,-0.36,-36.07,43.95,23.13
2025-02-07,14:23:17.50,-0.15,-0.17,-0.48,-26.67,-150.88,23.44
2025-02-07,14:23:18.00,0.18,0.31,-0.61,323.24,259.34,57.74
2025-02-07,14:23:18.50,0.57,-0.29,-0.34,60.12,33.51,8.36
2025-02-07,14:23:19.00,0.86,-0.58,-0.31,6.41,8.00,-7.02
2025-02-07,14:23:19.50,0.82,-0.48,-0.35,2.50,-9.28,-7.63
