date,time,Ax,Ay,Az,Gx,Gy,Gz
2025-02-07,14:27:16.50,0.02,-1.26,-0.33,6.84,-103.82,160.95
2025-02-07,14:27:17.00,-0.76,0.32,0.18,252.08,139.53,167.91
2025-02-07,14:27:17.50,0.01,0.89,-0.43,30.76,25.27,58.59
2025-02-07,14:27:18.00,-0.00,0.48,-0.79,123.90,-253.30,-136.29
2025-02-07,14:27:18.50,-0.37,-0.20,0.11,-32.23,257.51,304.99
2025-02-07,14:27:19.00,-0.91,-0.48,0.73,-10.74,-46.75,-55.54
2025-02-07,14:27:19.50,-0.42,-0.05,-0.83,71.84,-334.78,-66.77
2025-02-07,14:27:20.00,-0.50,0.25,-0.92,69.15,92.77,77.09
2025-02-07,14:27:20.50,-0.68,-1.07,1.03,-153.20,113.89,148.68
2025-02-07,14:27:21.00,-0.67,-0.21,-0.70,11.90,-28.63,13.73
2025-02-07,14:27:21.50,-0.81,-0.04,-0.59,145.14,-101.50,147.64
2025-02-07,14:27:22.00,-0.80,0.33,0.90,-77.15,67.32,-31.43
2025-02-07,14:27:22.50,-0.60,-0.44,-0.14,-11.96,150.70,200.56
2025-02-07,14:27:23.00,-0.67,0.03,-0.07,140.99,-184.81,56.82
2025-02-07,14:27:23.50,-0.35,0.25,1.05,-95.64,-94.91,-161.87
2025-02-07,14:27:24.00,-0.62,-0.72,0.39,-48.77,-243.53,-13.85
2025-02-07,14:27:24.50,0.27,-1.10,-0.07,23.13,26.92,13.79
2025-02-07,14:27:25.00,-0.13,-0.47,-0.80,111.08,-52.31,-14.65
2025-02-07,14:27:25.50,0.46,-1.27,-0.47,88.32,-146.61,174.93
2025-02-07,14:27:26.00,4.00,0.89,1.56,-333.19,-693.42,926.27
2025-02-07,14:27:26.50,-0.13,1.74,-0.22,50.60,-83.01,105.16
2025-02-07,14:27:27.00,1.88,-1.01,1.34,-379.03,249.88,-323.79
2025-02-07,14:27:27.50,-0.04,-0.75,-0.08,49.93,-32.53,-1.89
2025-02-07,14:27:28.00,1.38,-1.93,-0.48,-86.12,9.64,45.53
2025-02-07,14:27:28.50,1.06,0.19,-1.03,-32.65,-258.67,-90.27
2025-02-07,14:27:29.00,2.17,-0.30,-1.17,95.21,-365.60,-88.75
2025-02-07,14:27:29.50,0.81,-0.81,-0.37,107.67,66.65,-90.39
2025-02-07,14:27:30.00,2.48,-1.08,-0.34,191.28,-310.12,372.99
2025-02-07,14:27:30.50,0.18,-0.01,0.92,-4.94,27.10,-154.36
2025-02-07,14:27:31.00,3.05,0.20,0.44,-149.35,820.01,7.08
2025-02-07,14:27:31.50,0.67,-0.64,-0.11,-75.87,52.37,230.71
2025-02-07,14:27:32.00,1.09,0.26,-1.80,-195.19,-263.12,115.54
2025-02-07,14:27:32.50,2.02,-0.42,-0.93,89.23,-650.76,104.80
2025-02-07,14:27:33.00,0.78,-0.61,-0.92,143.07,-371.09,321.35
2025-02-07,14:27:33.50,1.98,-0.04,-1.28,721.56,615.97,-459.59
2025-02-07,14:27:34.00,0.22,-0.76,-0.81,102.48,-104.49,-5.86
2025-02-07,14:27:34.50,1.69,-0.85,-0.61,-64.27,-333.56,387.88
2025-02-07,14:27:35.00,0.18,-0.68,0.84,4.58,78.92,-69.76
2025-02-07,14:27:35.50,0.52,-1.02,0.24,17.33,130.25,-22.89
2025-02-07,14:27:36.00,1.64,0.44,-0.10,-51.88,-362.00,240.30
2025-02-07,14:27:36.50,0.73,-0.67,-0.36,-13.37,-26.73,-112.73
2025-02-07,14:27:37.00,-0.05,-0.36,-0.48,64.70,-31.19,29.48
2025-02-07,14:27:37.50,1.13,-1.48,-0.40,50.05,-105.77,199.22
2025-02-07,14:27:38.00,0.80,0.06,-0.63,39.00,-122.56,145.51
2025-02-07,14:27:38.50,1.29,-0.83,-1.43,83.56,-91.37,308.41
2025-02-07,14:27:39.00,0.15,-0.28,0.57,-125.37,-21.67,69.95
2025-02-07,14:27:39.50,1.10,-0.44,-0.25,-8.06,-276.92,103.15
2025-02-07,14:27:40.00,0.06,1.64,1.98,-26.55,-114.87,50.48
2025-02-07,14:27:40.50,0.14,-0.82,0.17,-184.39,142.40,-310.36
2025-02-07,14:27:41.00,0.41,-1.17,-0.76,-12.76,-53.34,249.94
2025-02-07,14:27:41.50,0.21,-0.60,0.46,-10.31,168.95,202.21
2025-02-07,14:27:42.00,1.30,-0.68,-2.34,52.49,187.44,-166.20
2025-02-07,14:27:42.50,0.41,-0.34,-0.77,-3.97,46.45,119.81
2025-02-07,14:27:43.00,1.61,1.58,-2.03,148.38,267.15,365.05
2025-02-07,14:27:43.50,2.05,0.04,-0.07,-709.72,304.69,-815.67
2025-02-07,14:27:44.00,1.04,-0.46,-1.44,178.71,-469.24,318.85
2025-02-07,14:27:44.50,0.38,-1.02,0.70,-141.60,-104.74,-15.56
2025-02-07,14:27:45.00,0.30,-0.68,-0.51,-63.29,-202.94,-32.65
2025-02-07,14:27:45.50,1.19,0.05,-1.11,-85.45,-210.33,-143.19
2025-02-07,14:27:46.00,0.40,-0.43,-0.90,-14.65,5.13,52.86
2025-02-07,14:27:46.50,0.57,0.13,-0.91,-110.96,-31.43,182.92
2025-02-07,14:27:47.00,0.49,0.14,-1.10,168.70,-101.38,17.33
2025-02-07,14:27:47.50,0.75,-0.40,-0.94,7.14,-178.65,-136.29
2025-02-07,14:27:48.00,0.70,-0.43,-0.63,-109.37,-141.54,-447.08
2025-02-07,14:27:48.50,0.06,-0.68,-0.81,1.83,-41.08,-20.87
2025-02-07,14:27:49.00,0.08,-0.74,-0.52,-13.49,-148.13,-130.86
2025-02-07,14:27:49.50,0.25,-0.97,-0.43,11.60,-115.23,-46.45
2025-02-07,14:27:50.00,2.10,-0.99,-0.27,-7.75,541.14,479.74
2025-02-07,14:27:50.50,0.27,-0.60,-0.25,131.59,381.71,267.09
2025-02-07,14:27:51.00,0.52,-0.47,-0.92,-31.25,74.83,80.57
2025-02-07,14:27:51.50,-0.09,-0.41,-0.89,1.16,-150.94,131.65
2025-02-07,14:27:52.00,-0.26,-0.77,-0.55,-32.23,-158.45,17.76
2025-02-07,14:27:52.50,-0.38,-0.54,-0.61,-120.67,-66.96,-110.96
2025-02-07,14:27:53.00,-0.39,-0.92,-0.63,48.77,-2.32,26.98
2025-02-07,14:27:53.50,-0.20,-1.15,-0.11,86.55,-280.40,152.40
2025-02-07,14:27:54.00,-0.21,0.72,1.26,36.74,85.94,-76.54
2025-02-07,14:27:54.50,-0.19,-1.18,-0.62,-93.51,45.10,-5.19
2025-02-07,14:27:55.00,1.34,0.20,-0.96,69.52,256.71,402.34
2025-02-07,14:27:55.50,-0.18,0.10,-0.81,63.60,16.30,-109.56
2025-02-07,14:27:56.00,-0.28,-1.01,-0.69,-13.06,-195.25,185.12
2025-02-07,14:27:56.50,-0.21,0.84,0.65,19.96,40.59,29.85
2025-02-07,14:27:57.00,0.01,0.86,0.52,-21.36,22.58,24.23
2025-02-07,14:27:57.50,-0.25,0.65,0.73,-20.32,-8.12,26.25
2025-02-07,14:27:58.00,0.05,1.00,1.36,-129.03,-113.53,97.29
2025-02-07,14:27:58.50,-0.06,-0.35,0.47,7.39,73.85,-123.47
2025-02-07,14:27:59.00,0.07,-0.01,1.44,-49.50,-132.69,100.16
2025-02-07,14:27:59.50,-0.04,-0.67,0.25,22.95,52.86,-92.04
2025-02-07,14:28:0.00,0.11,-0.68,0.93,-26.43,-225.83,26.49
2025-02-07,14:28:0.50,0.18,-0.71,0.79,8.79,96.80,-12.82
2025-02-07,14:28:1.00,0.02,-0.77,0.75,-10.50,-14.40,5.74
2025-02-07,14:28:1.50,-0.05,-0.67,0.64,-5.25,6.41,9.52
2025-02-07,14:28:2.00,-0.09,-0.74,0.66,-3.48,-6.59,16.60
2025-02-07,14:28:2.50,-0.15,-0.79,0.61,-0.06,-1.71,-8.73
2025-02-07,14:28:3.00,-0.13,-0.88,0.56,-11.78,-28.32,44.80
2025-02-07,14:28:3.50,-0.27,-0.88,0.47,-55.48,-3.11,39.55
2025-02-07,14:28:4.00,-0.39,-0.83,-0.08,26.61,181.03,86.06
2025-02-07,14:28:4.50,-0.36,-0.90,-0.59,-51.82,-1.89,24.41
2025-02-07,14:28:5.00,0.16,-0.64,-0.78,-49.26,-75.81,36.38
2025-02-07,14:28:5.50,0.36,-0.51,-0.71,91.49,-128.91,-45.29
2025-02-07,14:28:6.00,0.48,-1.53,0.26,11.72,-49.74,-176.88
2025-02-07,14:28:6.50,0.91,-1.23,-0.29,193.73,38.88,198.67
2025-02-07,14:28:7.00,0.18,1.56,1.11,401.31,376.04,371.03
2025-02-07,14:28:7.50,-0.78,-0.46,-0.19,-3.54,86.67,142.52
2025-02-07,14:28:8.00,1.82,0.67,-0.43,-123.60,-132.08,475.89
2025-02-07,14:28:8.50,1.78,0.13,-0.70,6.90,-399.11,302.98
2025-02-07,14:28:9.00,0.54,-0.78,-0.56,25.27,5.07,42.97
2025-02-07,14:28:9.50,0.54,-0.38,-0.85,-47.30,70.50,46.14
2025-02-07,14:28:10.00,1.54,-0.49,-1.51,130.98,-549.38,210.39
2025-02-07,14:28:10.50,-0.16,-0.62,0.72,-51.27,-64.15,2.62
2025-02-07,14:28:11.00,-0.41,-0.37,0.69,-8.12,-9.58,-15.50
2025-02-07,14:28:11.50,0.06,-0.45,0.67,9.83,-119.75,0.49
2025-02-07,14:28:12.00,0.67,-0.60,1.07,43.09,-6.29,65.49
2025-02-07,14:28:12.50,0.39,-0.37,0.89,9.83,-76.42,-71.35
2025-02-07,14:28:13.00,0.80,-0.19,0.81,-26.49,51.51,-27.65
2025-02-07,14:28:13.50,0.77,-0.18,0.76,31.37,-60.67,57.01
2025-02-07,14:28:14.00,0.83,-0.29,0.64,-7.32,-14.10,-2.08
2025-02-07,14:28:14.50,0.81,-0.34,0.54,-7.08,-55.42,-2.62
2025-02-07,14:28:15.00,0.87,-0.35,0.35,-28.02,40.95,-19.90
2025-02-07,14:28:15.50,1.72,-0.26,0.55,166.99,-80.57,231.93
2025-02-07,14:28:16.00,3.74,0.10,-0.45,384.09,-20.02,-883.12
2025-02-07,14:28:16.50,1.34,-0.19,0.30,-182.19,-7.02,-262.88
2025-02-07,14:28:17.00,2.15,0.36,-0.89,-157.84,404.42,145.45
2025-02-07,14:28:17.50,4.00,0.06,0.41,559.08,-560.49,-509.03
2025-02-07,14:28:18.00,1.15,-0.45,0.95,-103.82,223.08,-98.14
2025-02-07,14:28:18.50,4.00,0.43,-0.84,-481.63,882.81,30.52
2025-02-07,14:28:19.00,2.70,0.22,-0.35,332.40,-262.57,-289.37
2025-02-07,14:28:19.50,2.79,0.40,1.14,-8.18,-624.33,94.18
2025-02-07,14:28:20.00,4.00,0.49,-0.15,-119.26,945.98,-24.60
2025-02-07,14:28:20.50,0.87,-0.00,-1.13,125.24,1.53,-245.67
2025-02-07,14:28:21.00,4.00,0.25,0.96,502.44,-686.89,248.11
2025-02-07,14:28:21.50,2.90,0.16,0.25,-285.71,481.51,-68.97
2025-02-07,14:28:22.00,0.47,0.31,-1.31,36.07,263.31,7.32
2025-02-07,14:28:22.50,4.00,0.12,0.93,346.01,-767.82,-191.04
2025-02-07,14:28:23.00,1.36,-0.34,0.15,-101.81,222.29,-195.56
2025-02-07,14:28:23.50,2.64,-0.39,0.19,-151.92,265.69,113.95
2025-02-07,14:28:24.00,1.73,-0.45,-0.67,121.09,-201.66,229.55
2025-02-07,14:28:24.50,2.37,-1.41,1.29,175.29,-312.50,-268.31
2025-02-07,14:28:25.00,1.37,-0.96,-2.21,-9.16,-69.03,-13.24
2025-02-07,14:28:25.50,2.89,-0.88,1.09,133.12,-436.52,-403.87
2025-02-07,14:28:26.00,0.71,-0.66,0.42,-9.46,-66.28,-58.59
2025-02-07,14:28:26.50,0.89,-0.28,0.29,35.52,-3.60,-6.77
2025-02-07,14:28:27.00,2.90,-0.46,0.03,198.97,110.53,707.40
2025-02-07,14:28:27.50,1.55,-0.24,-1.16,15.69,10.93,203.37
2025-02-07,14:28:28.00,1.74,-0.55,1.36,-91.00,-447.45,-212.04
2025-02-07,14:28:28.50,3.87,-0.48,-0.53,21.24,533.33,-631.84
2025-02-07,14:28:29.00,0.61,-0.41,-0.49,-70.31,178.96,-202.76
2025-02-07,14:28:29.50,0.44,0.11,-1.17,6.04,161.01,136.60
2025-02-07,14:28:30.00,3.05,0.09,0.54,215.52,-570.98,-248.60
2025-02-07,14:28:30.50,0.17,0.11,1.60,10.13,173.22,103.94
2025-02-07,14:28:31.00,3.46,0.10,-0.48,-326.29,737.55,158.26
2025-02-07,14:28:31.50,0.56,-0.01,-0.74,107.06,-244.38,-240.42
2025-02-07,14:28:32.00,1.41,-1.43,0.20,212.77,-119.32,-359.50
2025-02-07,14:28:32.50,1.01,-0.34,-0.85,-78.31,157.17,-43.03
2025-02-07,14:28:33.00,0.86,-0.49,-0.34,-34.06,62.93,34.30
2025-02-07,14:28:33.50,0.63,-0.34,-0.31,-39.37,-32.65,-25.63
2025-02-07,14:28:34.00,4.00,0.63,0.10,-174.68,-684.08,922.00
2025-02-07,14:28:34.50,4.00,0.98,-0.03,1065.98,1623.90,342.90
2025-02-07,14:28:35.00,4.00,-1.26,1.35,632.69,-469.18,-596.86
2025-02-07,14:28:35.50,2.28,0.33,-1.23,-562.81,138.12,345.64
2025-02-07,14:28:36.00,4.00,0.35,1.13,123.72,-980.90,-255.07
2025-02-07,14:28:36.50,4.00,0.50,0.07,-476.93,1069.82,263.79
2025-02-07,14:28:37.00,4.00,0.23,0.22,329.83,-598.39,-628.05
2025-02-07,14:28:37.50,1.68,-0.74,1.28,-64.21,524.84,88.56
2025-02-07,14:28:38.00,1.36,0.54,-1.07,-294.01,162.05,251.83
2025-02-07,14:28:38.50,0.49,-0.85,-0.04,80.14,-44.31,-107.73
2025-02-07,14:28:39.00,0.89,-0.30,-0.53,33.51,-36.25,-44.74
2025-02-07,14:28:39.50,0.50,-0.97,-0.20,23.80,-175.78,256.53
2025-02-07,14:28:40.00,-0.66,-0.73,0.62,-33.26,-75.26,117.98
2025-02-07,14:28:40.50,0.15,0.26,0.68,39.73,-178.59,205.63
2025-02-07,14:28:41.00,0.97,0.11,1.60,-109.44,30.21,-92.29
2025-02-07,14:28:41.50,3.99,-0.18,3.52,-194.76,-860.35,-21.12
2025-02-07,14:28:42.00,2.64,0.91,2.19,-224.91,-742.80,283.87
2025-02-07,14:28:42.50,2.41,1.11,0.71,-276.43,-674.13,643.01
2025-02-07,14:28:43.00,-0.96,-0.08,0.03,-49.99,-64.64,169.98
2025-02-07,14:28:43.50,-0.61,-0.32,-0.85,62.81,75.93,-1.89
2025-02-07,14:28:44.00,-0.25,-0.48,-0.61,108.95,122.86,94.24
2025-02-07,14:28:44.50,-0.98,-0.57,-0.73,-24.35,-30.88,70.07
2025-02-07,14:28:45.00,-0.22,-0.81,-0.70,-0.18,14.22,-88.81
2025-02-07,14:28:45.50,-0.49,-0.65,-0.68,25.39,60.73,60.00
2025-02-07,14:28:46.00,0.24,-0.73,-0.70,7.45,52.43,-52.00
2025-02-07,14:28:46.50,0.32,-0.84,-0.67,2.69,-36.44,85.08
2025-02-07,14:28:47.00,-0.25,-0.61,-0.72,12.63,31.92,38.33
2025-02-07,14:28:47.50,-0.40,-0.51,-0.70,-17.52,-14.95,7.02
2025-02-07,14:28:48.00,0.21,-0.52,-1.23,-20.81,34.00,36.68
2025-02-07,14:28:48.50,0.84,-1.79,0.37,-98.63,18.49,272.28
2025-02-07,14:28:49.00,0.27,1.48,0.46,203.12,144.84,6.53
2025-02-07,14:28:49.50,0.16,0.74,0.62,-3.05,-52.31,-64.58
2025-02-07,14:28:50.00,0.80,-0.16,0.64,63.72,-94.91,29.30
2025-02-07,14:28:50.50,2.10,0.86,0.26,433.47,239.38,353.09
2025-02-07,14:28:51.00,2.52,0.10,0.68,523.25,-228.33,127.44
2025-02-07,14:28:51.50,-0.58,0.15,0.40,16.54,-81.18,-189.82
2025-02-07,14:28:52.00,4.00,0.57,-0.25,-197.14,714.29,428.71
2025-02-07,14:28:52.50,0.49,0.57,0.01,-0.98,103.15,-281.98
2025-02-07,14:28:53.00,4.00,0.60,0.33,338.32,-628.97,572.69
2025-02-07,14:28:53.50,1.87,0.51,0.09,17.58,-485.60,-184.33
2025-02-07,14:28:54.00,4.00,0.51,0.19,-530.58,847.35,549.93
2025-02-07,14:28:54.50,0.60,1.14,-0.60,128.05,69.27,-203.98
2025-02-07,14:28:55.00,4.00,0.48,0.55,251.53,-912.48,-124.57
2025-02-07,14:28:55.50,1.23,0.76,0.37,-75.13,14.77,-401.37
2025-02-07,14:28:56.00,4.00,0.43,-0.39,-381.04,1149.84,117.74
2025-02-07,14:28:56.50,0.57,1.09,-0.50,105.77,138.98,-110.72
2025-02-07,14:28:57.00,1.77,-0.21,0.02,371.40,-109.92,-371.64
2025-02-07,14:28:57.50,1.13,-0.18,-0.28,-71.78,98.69,-29.66
2025-02-07,14:28:58.00,1.01,-0.01,-0.19,4.33,26.73,-95.21
2025-02-07,14:28:58.50,0.24,-0.13,0.02,-21.24,-362.55,294.62
2025-02-07,14:28:59.00,0.27,-0.23,1.00,-107.97,105.65,17.58
2025-02-07,14:28:59.50,2.46,-1.05,-0.68,-1.77,365.97,-504.39
2025-02-07,14:29:0.00,1.02,-1.32,-0.48,-105.53,-21.97,101.20
2025-02-07,14:29:0.50,0.21,-0.68,-0.38,-66.16,-89.60,-19.47
2025-02-07,14:29:1.00,0.39,-0.28,-1.28,-10.31,-15.63,8.54
2025-02-07,14:29:1.50,0.64,-0.42,-0.62,-21.24,29.36,52.00
2025-02-07,14:29:2.00,0.48,-0.73,-0.48,12.57,-9.89,35.77
2025-02-07,14:29:2.50,0.40,-0.69,-0.85,36.32,7.75,0.37
2025-02-07,14:29:3.00,0.11,-0.64,-0.97,325.81,54.26,29.54
2025-02-07,14:29:3.50,0.35,-0.56,-2.59,-1578.86,-239.20,-223.39
2025-02-07,14:29:4.00,0.05,-0.46,-1.06,-33.39,-53.28,70.01
2025-02-07,14:29:4.50,-0.35,0.80,0.35,463.56,106.81,104.86
2025-02-07,14:29:5.00,0.02,-0.13,0.86,-23.62,-45.90,87.22
2025-02-07,14:29:5.50,-0.00,1.08,0.28,65.06,165.89,-1.83
2025-02-07,14:29:6.00,0.10,-1.15,-0.57,10.80,5.98,-53.47
2025-02-07,14:29:6.50,0.07,-0.50,-0.93,-412.72,-106.14,-62.68
2025-02-07,14:29:7.00,-0.09,0.71,-0.49,-348.94,-152.22,-149.05
2025-02-07,14:29:7.50,-0.14,-0.49,-0.90,-290.89,-97.47,-21.55
2025-02-07,14:29:8.00,-0.71,-0.22,-0.82,-129.82,23.86,67.08
2025-02-07,14:29:8.50,-0.48,0.61,0.59,-220.95,-30.76,26.55
2025-02-07,14:29:9.00,-0.31,-0.84,-0.48,-124.27,-5.62,25.02
2025-02-07,14:29:9.50,-0.36,0.14,1.07,985.17,131.90,-131.90
2025-02-07,14:29:10.00,-0.15,-0.81,0.28,94.24,4.70,-48.71
2025-02-07,14:29:10.50,-0.18,-0.56,1.06,239.56,77.39,-7.81
2025-02-07,14:29:11.00,-0.32,0.51,0.84,-25.45,-15.50,17.15
2025-02-07,14:29:11.50,-0.06,-0.15,1.06,-72.57,-17.46,18.25
2025-02-07,14:29:12.00,0.00,-0.62,0.82,-21.30,-5.68,4.15
2025-02-07,14:29:12.50,0.02,-0.71,0.72,-7.87,-5.07,-0.31
2025-02-07,14:29:13.00,-0.03,-0.79,0.85,-1.77,11.90,6.71
2025-02-07,14:29:13.50,0.03,-0.78,0.66,-6.96,1.77,3.05
2025-02-07,14:29:14.00,0.03,-0.77,0.58,-2.26,13.06,-3.54
2025-02-07,14:29:14.50,-0.02,-0.85,0.50,-10.13,-2.99,-1.28
2025-02-07,14:29:15.00,-0.02,-0.90,0.43,-0.61,-1.83,-14.89
2025-02-07,14:29:15.50,0.06,-0.94,0.36,1.22,-4.64,3.11
2025-02-07,14:29:16.00,0.09,-0.94,0.39,-3.60,-5.43,0.31
2025-02-07,14:29:16.50,0.07,-0.93,0.44,-5.74,-3.11,0.12
2025-02-07,14:29:17.00,0.08,-0.95,0.43,-1.71,-1.22,-0.12
2025-02-07,14:29:17.50,0.05,-0.89,0.35,-0.24,0.43,0.18
2025-02-07,14:29:18.00,0.08,-0.96,0.35,39.92,-17.88,21.61
2025-02-07,14:29:18.50,0.17,-1.06,0.10,-43.64,-22.89,-13.55
2025-02-07,14:29:19.00,-0.04,-1.08,0.37,125.55,13.67,-33.57
2025-02-07,14:29:19.50,-0.59,-0.33,0.11,550.96,275.51,-95.28
2025-02-07,14:29:20.00,0.47,-1.22,-1.71,-949.04,-341.92,-190.61
2025-02-07,14:29:20.50,0.48,-1.36,-0.46,27.34,9.89,-171.63
2025-02-07,14:29:21.00,0.11,-1.07,-0.13,9.22,56.46,21.55
2025-02-07,14:29:21.50,0.03,-0.93,0.04,7.39,39.92,-3.72
2025-02-07,14:29:22.00,-0.00,-0.92,0.30,-14.53,0.67,18.86
2025-02-07,14:29:22.50,0.07,-0.88,0.34,13.79,22.40,-7.81
2025-02-07,14:29:23.00,0.14,-1.16,0.48,-29.30,-39.37,-0.98
2025-02-07,14:29:23.50,0.07,-1.19,-0.01,102.29,-93.32,-63.78
2025-02-07,14:29:24.00,0.73,-2.30,-0.24,429.14,388.67,-277.40
2025-02-07,14:29:24.50,0.22,-0.06,-1.09,-786.99,-396.67,-91.80
2025-02-07,14:29:25.00,0.19,-0.71,-0.84,-26.73,-14.34,-17.58
2025-02-07,14:29:25.50,-0.28,-0.31,0.72,358.83,126.89,10.13
2025-02-07,14:29:26.00,0.28,-0.92,-1.19,-514.89,-203.00,0.06
2025-02-07,14:29:26.50,0.03,-1.04,0.00,138.67,64.21,-32.04
2025-02-07,14:29:27.00,0.33,-0.45,0.05,-209.66,-256.10,20.94
2025-02-07,14:29:27.50,-0.03,-0.60,0.43,-177.98,4.76,69.76
2025-02-07,14:29:28.00,0.84,-2.43,0.72,572.88,502.75,-385.31
2025-02-07,14:29:28.50,-0.36,0.03,-0.38,-615.42,-289.86,-16.78
2025-02-07,14:29:29.00,0.33,-0.63,0.93,-97.72,-103.58,-20.32
2025-02-07,14:29:29.50,0.75,-0.83,0.38,-5.19,-33.51,-16.05
2025-02-07,14:29:30.00,0.63,-0.69,0.38,-4.58,82.03,-41.14
2025-02-07,14:29:30.50,0.74,-0.58,0.28,-31.25,-26.06,-9.16
2025-02-07,14:29:31.00,0.72,-0.67,-0.03,10.44,-33.08,-10.80
2025-02-07,14:29:31.50,0.71,-0.76,-0.11,66.41,-99.18,1.83
2025-02-07,14:29:32.00,0.43,-0.93,0.00,-12.27,2.62,-15.08
2025-02-07,14:29:32.50,0.36,-0.81,-0.36,-7.32,-43.46,-23.13
2025-02-07,14:29:33.00,0.74,-0.83,0.02,82.95,-153.63,-39.67
2025-02-07,14:29:33.50,0.06,-0.95,0.12,-1.46,1.46,45.35
2025-02-07,14:29:34.00,2.23,-0.18,-0.47,-91.67,532.41,48.22
2025-02-07,14:29:34.50,1.24,-0.98,-0.60,199.71,-9.77,-225.65
2025-02-07,14:29:35.00,-0.34,-0.50,1.12,-29.66,-111.94,158.94
2025-02-07,14:29:35.50,0.47,0.25,-1.06,-95.76,-56.88,172.24
2025-02-07,14:29:36.00,-0.25,-0.49,0.34,-8.97,-180.97,102.42
2025-02-07,14:29:36.50,0.17,0.35,-0.88,-74.89,-161.38,91.31
2025-02-07,14:29:37.00,-0.23,-0.40,0.43,-96.62,-239.01,109.44
2025-02-07,14:29:37.50,0.64,0.57,-0.68,28.75,-196.66,-318.66
2025-02-07,14:29:38.00,0.77,-1.02,0.30,-166.20,394.90,73.73
2025-02-07,14:29:38.50,3.49,0.12,0.23,161.01,-243.10,-571.17
2025-02-07,14:29:39.00,2.03,-0.42,-0.81,-169.43,383.85,81.48
2025-02-07,14:29:39.50,0.93,-0.43,-0.42,20.39,66.41,36.80
2025-02-07,14:29:40.00,2.68,3.63,2.29,217.35,-165.95,414.37
2025-02-07,14:29:40.50,1.98,0.38,0.60,-39.61,-593.44,40.59
2025-02-07,14:29:41.00,0.81,-0.04,-0.23,10.19,-115.05,-108.95
2025-02-07,14:29:41.50,0.86,-0.32,-0.46,5.00,-18.49,-35.40
2025-02-07,14:29:42.00,0.82,-0.50,-0.31,6.16,-1.71,-0.06
2025-02-07,14:29:42.50,1.19,-0.38,-0.56,-34.91,4.46,-85.94
2025-02-07,14:29:43.00,-0.26,-0.11,0.45,-59.08,286.32,-34.55
2025-02-07,14:29:43.50,-0.61,1.10,0.47,-23.62,-151.37,265.81
2025-02-07,14:29:44.00,0.51,0.57,0.34,-8.79,-246.52,456.36
2025-02-07,14:29:44.50,0.48,-0.87,-0.48,3.11,-57.37,255.19
2025-02-07,14:29:45.00,-0.45,-0.66,-0.56,6.77,137.82,11.41
2025-02-07,14:29:45.50,-0.04,-1.08,-0.62,10.99,38.64,89.29
2025-02-07,14:29:46.00,-0.76,-0.55,-0.39,19.47,-4.64,68.60
2025-02-07,14:29:46.50,-0.90,-0.26,-0.45,375.61,79.47,-75.01
2025-02-07,14:29:47.00,-0.90,-0.38,0.22,37.54,11.35,-6.65
2025-02-07,14:29:47.50,-0.79,-0.71,0.16,-11.05,-26.37,-24.96
2025-02-07,14:29:48.00,-0.78,-0.76,0.08,-5.00,18.07,14.22
2025-02-07,14:29:48.50,-0.87,-0.57,-0.06,4.09,6.16,26.31
2025-02-07,14:29:49.00,-0.85,-0.48,-0.24,-193.36,-76.48,13.37
2025-02-07,14:29:49.50,-1.04,-0.06,0.02,-8.48,3.60,-5.31
2025-02-07,14:29:50.00,-0.92,-0.27,-0.17,200.99,110.53,26.92
2025-02-07,14:29:50.50,-0.20,-0.94,-0.20,96.86,25.21,-27.83
2025-02-07,14:29:51.00,0.50,-0.78,-0.27,3.72,-37.60,-122.31
2025-02-07,14:29:51.50,1.16,-0.80,-0.25,15.56,-69.58,35.03
2025-02-07,14:29:52.00,0.92,-0.25,-0.38,-97.17,142.15,103.58
2025-02-07,14:29:52.50,0.88,-0.27,-0.27,135.56,-91.67,-66.65
2025-02-07,14:29:53.00,0.88,-0.23,-0.44,-50.11,129.52,90.03
2025-02-07,14:29:53.50,0.92,-0.51,-0.04,5.25,-41.63,-3.97
2025-02-07,14:29:54.00,0.89,-0.47,-0.22,39.25,-79.35,-66.22
2025-02-07,14:29:54.50,0.97,-0.35,-0.26,24.29,-22.71,-40.04
2025-02-07,14:29:55.00,0.93,-0.22,-0.20,2.99,6.35,-20.57
2025-02-07,14:29:55.50,2.66,-0.04,-0.17,46.39,-175.23,811.52
2025-02-07,14:29:56.00,2.35,0.41,0.30,-161.68,715.33,16.97
2025-02-07,14:29:56.50,4.00,0.35,0.08,59.27,-466.06,874.45
2025-02-07,14:29:57.00,4.00,0.67,-0.17,171.45,1163.09,56.95
2025-02-07,14:29:57.50,4.00,1.00,0.91,-192.02,-841.25,493.77
2025-02-07,14:29:58.00,-0.08,-0.19,0.46,-13.00,-95.58,-78.61
2025-02-07,14:29:58.50,0.95,0.02,0.58,126.40,44.56,-10.56
2025-02-07,14:29:59.00,2.78,-0.45,0.70,440.73,-609.25,-218.44
2025-02-07,14:29:59.50,0.65,-0.45,0.81,-127.01,97.96,-59.94
2025-02-07,14:30:0.00,2.46,0.43,-0.38,-320.07,138.92,534.18
2025-02-07,14:30:0.50,3.08,-0.11,0.01,392.94,-275.70,-475.89
2025-02-07,14:30:1.00,4.00,0.70,0.75,397.03,-297.00,625.31
2025-02-07,14:30:1.50,4.00,-0.05,0.52,-501.40,-92.04,-496.58
2025-02-07,14:30:2.00,3.27,0.90,-0.09,-302.12,43.52,589.72
